x,y,z,yaw,mps,change_flag
696983.3302384537,5285908.3211854445,0.0,1.5214177644681026,3.0,0
696983.2513454088,5285908.225466013,0.0,1.5314096332542153,3.0,0
696983.1044621281,5285907.748345453,0.0,1.6193165684221267,3.0,0
696982.9962722255,5285907.260421365,0.0,1.7012325478495542,3.0,0
696982.9284206064,5285906.765296708,0.0,1.7834821305221276,3.0,0
696982.9018579116,5285906.266239822,0.0,1.8652684979826955,3.0,0
696982.9159558598,5285905.766684658,0.0,1.9478308407102354,3.0,0
696982.9704211062,5285905.270049165,0.0,2.030753552880107,3.0,0
696983.0624155926,5285904.779280991,0.0,2.1161979845803742,3.0,0
696983.0752980264,5285904.529099952,0.0,2.1758415786088436,3.0,0
696982.6694221401,5285904.820526013,0.0,2.249432129778276,3.0,0
696982.243876165,5285905.082815328,0.0,2.323669240538295,3.0,0
696981.8004944376,5285905.313550178,0.0,2.395423883160867,3.0,0
696981.9374686211,5285905.152384911,0.0,2.4139296209153374,3.0,0
696982.2168590635,5285904.738456797,0.0,2.4906395913905968,3.0,0
696982.5211219306,5285904.342023488,0.0,2.5733041056226744,3.0,0
696982.8652724818,5285903.981323645,0.0,2.6443593458709334,3.0,0
696982.4139352615,5285904.034063656,0.0,2.712354039009824,3.0,0
696981.9150835068,5285904.066031621,0.0,2.7879408608135536,3.0,0
696981.4152500035,5285904.065882762,0.0,2.8622207194206126,3.0,0
696981.7344700997,5285903.8984449105,0.0,2.910169219451417,3.0,0
696982.1744534582,5285903.6624485385,0.0,2.9897765069396414,3.0,0
696982.6320653618,5285903.46396985,0.0,3.0694421911814986,3.0,0
696982.5828165098,5285903.334620971,0.0,3.130400440402555,3.0,0
696982.1115716491,5285903.168343239,0.0,-3.077484479841492,3.0,0
696981.6524429945,5285902.971275158,0.0,-3.00578628177713,3.0,0
696981.9741442304,5285902.9134722175,0.0,-2.9372115706518116,3.0,0
696982.4729263249,5285902.885658594,0.0,-2.8532970707037837,3.0,0
696982.9689121309,5285902.926164386,0.0,-2.7919373002481684,3.0,0
696982.6705237958,5285902.636686191,0.0,-2.7246181845987643,3.0,0
696982.3099212531,5285902.290728669,0.0,-2.6490992747264777,3.0,0
696981.9620588872,5285901.9325097585,0.0,-2.5855296052007084,3.0,0
696982.0354658369,5285901.87812814,0.0,-2.533963489533855,3.0,0
696982.5049614138,5285902.048533771,0.0,-2.450827099912173,3.0,0
696982.9586675984,5285902.256954141,0.0,-2.370272139886989,3.0,0
696983.1436715958,5285902.298345127,0.0,-2.3229057011785184,3.0,0
696982.9507802391,5285901.837648231,0.0,-2.2462431927826687,3.0,0
696982.7876409844,5285901.365677717,0.0,-2.171152453452562,3.0,0
696982.6564342226,5285900.8836894715,0.0,-2.096324175030082,3.0,0
696982.558763851,5285900.393637916,0.0,-2.02201863191428,3.0,0
696982.4980342829,5285899.8976242645,0.0,-1.9472913964408871,3.0,0
696982.4706360336,5285899.398776181,0.0,-1.8727267358834778,3.0,0
696982.481914729,5285898.899133384,0.0,-1.8003701303312,3.0,0
696982.5020484208,5285898.399785121,0.0,-1.7396207838564024,3.0,0
696982.5349535575,5285897.900993833,0.0,-1.687635611404307,3.0,0
696982.5791130925,5285897.403119935,0.0,-1.6442306218063694,3.0,0
696982.6235064068,5285896.905233885,0.0,-1.6098396775628627,3.0,0
696982.6821120745,5285896.4087855,0.0,-1.5767485870796163,3.0,0
696982.7370629911,5285895.911960365,0.0,-1.5567472265406987,3.0,0
696982.7804990222,5285895.413993221,0.0,-1.545310305437745,3.0,0
696982.8171460262,5285894.915486568,0.0,-1.5394253476248405,3.0,0
696982.8490523451,5285894.416743462,0.0,-1.5359313685157572,3.0,0
696982.879610575,5285893.918050512,0.0,-1.5327392693414739,3.0,0
696982.9047030918,5285893.419045345,0.0,-1.5329962327271218,3.0,0
696982.9223417706,5285892.919766714,0.0,-1.5349562688972487,3.0,0
696982.9428283192,5285892.42045339,0.0,-1.5360803968856818,3.0,0
696982.962249387,5285891.921062848,0.0,-1.537401492797926,3.0,0
696982.983335508,5285891.421758977,0.0,-1.5381903753724435,3.0,0
696983.0048114301,5285890.922491735,0.0,-1.5382435316008563,3.0,0
696983.029760645,5285890.4234130755,0.0,-1.5369041042791718,3.0,0
696983.0574683676,5285889.924507168,0.0,-1.5342543992481517,3.0,0
696983.0859797022,5285889.425672672,0.0,-1.5317326165990552,3.0,0
696983.1151392203,5285888.926902791,0.0,-1.5295490105340521,3.0,0
696983.1452134127,5285888.428201073,0.0,-1.5272341604971533,3.0,0
696983.1768076634,5285887.9294141475,0.0,-1.5253185056272232,3.0,0
696983.2107769788,5285887.430864946,0.0,-1.522113734584738,3.0,0
696983.2443608094,5285886.932324166,0.0,-1.518948889327639,3.0,0
696983.2775467881,5285886.433753845,0.0,-1.516063434266667,3.0,0
696983.3138781027,5285885.9353409475,0.0,-1.513365390787592,3.0,0
696983.3496409754,5285885.436952112,0.0,-1.5108225917086608,3.0,0
696983.3895875693,5285884.938791209,0.0,-1.5076168695154086,3.0,0
696983.4307624003,5285884.440751502,0.0,-1.505171626650493,3.0,0
696983.4733058871,5285883.942784527,0.0,-1.503302376124764,3.0,0
696983.5143867799,5285883.444686205,0.0,-1.5018436983590506,3.0,0
696983.5578434845,5285882.94677127,0.0,-1.4990079891169907,3.0,0
696983.6008984685,5285882.448879048,0.0,-1.496796346108237,3.0,0
696983.6440074261,5285881.951048812,0.0,-1.4950275498234733,3.0,0
696983.688574465,5285881.453292475,0.0,-1.4930369001234816,3.0,0
696983.7345729455,5285880.955621874,0.0,-1.4911993639473309,3.0,0
696983.7808744719,5285880.458033242,0.0,-1.4901404635162123,3.0,0
696983.8263079348,5285879.960305155,0.0,-1.4892996328681551,3.0,0
696983.8692673038,5285879.462457567,0.0,-1.488358985312881,3.0,0
696983.9134504363,5285878.964716074,0.0,-1.487369924746126,3.0,0
696983.9571832964,5285878.466895781,0.0,-1.4869694375320934,3.0,0
696984.0033551219,5285877.96923505,0.0,-1.486560596226382,3.0,0
696984.0518967869,5285877.471808213,0.0,-1.4850925777240542,3.0,0
696984.1006492784,5285876.974379348,0.0,-1.4840595541678026,3.0,0
696984.1496230795,5285876.47693598,0.0,-1.4834774307782217,3.0,0
696984.1991919697,5285875.9795721555,0.0,-1.4830571257959377,3.0,0
696984.2480895394,5285875.482119209,0.0,-1.4832350141071062,3.0,0
696984.296162409,5285874.984561947,0.0,-1.4833658956588893,3.0,0
696984.3447392916,5285874.487108883,0.0,-1.4817782827093815,3.0,0
696984.394028748,5285873.989707721,0.0,-1.4808253987341367,3.0,0
696984.4459008168,5285873.492490771,0.0,-1.4797816776005757,3.0,0
696984.4977619299,5285872.995284387,0.0,-1.4785891006102778,3.0,0
696984.5483848813,5285872.497994789,0.0,-1.4778966745536382,3.0,0
696984.5964937164,5285872.000454593,0.0,-1.4781414753374449,3.0,0
696984.6454139866,5285871.503000996,0.0,-1.4785815314052861,3.0,0
696984.6942236905,5285871.00548974,0.0,-1.4789723448611332,3.0,0
696984.7431932155,5285870.50798623,0.0,-1.4797659060311847,3.0,0
696984.7880671652,5285870.010164641,0.0,-1.4826155902406892,3.0,0
696984.8285969662,5285869.511901481,0.0,-1.4867054682437395,3.0,0
696984.8688674141,5285869.013610037,0.0,-1.489865083574088,3.0,0
696984.9070173502,5285868.5151555175,0.0,-1.4940870084084716,3.0,0
696984.9400642405,5285868.016328254,0.0,-1.4995715130718015,3.0,0
696984.9717660644,5285867.517411354,0.0,-1.5041987974635163,3.0,0
696984.9992129682,5285867.018246272,0.0,-1.5093882740564153,3.0,0
696985.0227450947,5285866.518872432,0.0,-1.515081247142275,3.0,0
696985.046393315,5285866.019482468,0.0,-1.5193301381597868,3.0,0
