x,y,z,yaw,mps,change_flag
726133.499040399,5225026.63851539,0,-0.217307439615328,0,0
726134.47556377,5225026.42290497,0,-0.262680320271401,0,0
726135.441306526,5225026.16322293,0,-0.316211348470376,0,0
726136.391775326,5225025.8522391,0,-0.381831431550176,0,0
726137.319819692,5225025.47959414,0,-0.466323426379111,0,0
726138.213095537,5225025.0299644,0,-0.579008161977899,0,0
726139.050110875,5225024.48276412,0,-0.717413217235661,0,0
726139.803573354,5225023.82536691,0,-0.86320099405836,0,0
726140.453547096,5225023.06548017,0,-0.994462916636301,0,0
726140.998511003,5225022.22699744,0,-1.09808538377275,0,0
726141.453839993,5225021.33660663,0,-1.17323360100711,0,0
726141.841035261,5225020.41454458,0,-1.22711509261258,0,0
726142.178011752,5225019.4729648,0,-1.26726780462799,0,0
726142.476916571,5225018.51862741,0,-1.29788321227638,0,0
726142.746466332,5225017.55559517,0,-1.32105597453443,0,0
726142.99362518,5225016.58659316,0,-1.33890946743313,0,0
726143.223445378,5225015.61333363,0,-1.35263725246144,0,0
726143.439880824,5225014.6370237,0,-1.36340309640147,0,0
726143.645793491,5225013.65843857,0,-1.37176122234622,0,0
726143.843518327,5225012.67817451,0,-1.37839066025599,0,0
726144.034740469,5225011.69662016,0,-1.38354337244967,0,0
726144.220901625,5225010.71409776,0,-1.38769955442747,0,0
726144.402977684,5225009.73080991,0,-1.39096698173868,0,0
726144.581839747,5225008.74693353,0,-1.39362803129532,0,0
726144.75808286,5225007.76258566,0,-1.39583000339437,0,0
726144.932158043,5225006.77785208,0,-1.39761577129469,0,0
726145.10447433,5225005.79280987,0,-1.39909348240822,0,0
726145.275334817,5225004.80751412,0,-1.40028123330152,0,0
726145.445024877,5225003.82201625,0,-1.40120304526013,0,0
726145.613806374,5225002.83636266,0,-1.40188754692154,0,0
726145.781913153,5225001.85059374,0,-1.40233794682438,0,0
726145.949575916,5225000.86474927,0,-1.40257089912015,0,0
726146.117009007,5224999.87886583,0,-1.40259662006096,0,0
726146.284416738,5224998.8929781,0,-1.40237457422508,0,0
726146.452043377,5224997.90712757,0,-1.40173411136674,0,0
726146.620301392,5224996.92138454,0,-1.40062509525686,0,0
726146.789652655,5224995.93582787,0,-1.39884615405064,0,0
726146.960756943,5224994.95057375,0,-1.39614054844552,0,0
726147.134526342,5224993.965786,0,-1.3924440790339,0,0
726147.31193532,5224992.98164433,0,-1.38756059423957,0,0
726147.49414812,5224991.99838123,0,-1.38141462353293,0,0
726147.682401577,5224991.01625118,0,-1.3737655991634,0,0
726147.878161754,5224990.03559,0,-1.36446543167585,0,0
726148.083035017,5224989.05678525,0,-1.35330453020111,0,0
726148.298820057,5224988.08032609,0,-1.34010265236181,0,0
726148.527479188,5224987.10679144,0,-1.32468899321012,0,0
726148.771116897,5224986.13689436,0,-1.3069259829928,0,0
726149.031945684,5224985.17146994,0,-1.28696412919038,0,0
726149.311994136,5224984.21143985,0,-1.26490047669791,0,0
726149.613158372,5224983.25780949,0,-1.24061709280478,0,0
726149.93738814,5224982.31177511,0,-1.21404266286437,0,0
726150.286646391,5224981.37467494,0,-1.18515184332902,0,0
726150.662829337,5224980.44805327,0,-1.15394008704165,0,0
726151.067751113,5224979.53361046,0,-1.12043884686129,0,0
726151.503074371,5224978.63324474,0,-1.08502117065144,0,0
726151.970011986,5224977.7488488,0,-1.04783404606601,0,0
726152.469516036,5224976.88240927,0,-1.00801019059936,0,0
726153.003120817,5224976.03654217,0,-0.965314618401155,0,0
726153.572358133,5224975.21419987,0,-0.919967327885136,0,0
726154.178290501,5224974.41850483,0,-0.873497897325569,0,0
726154.820546654,5224973.65179719,0,-0.827229988514054,0,0
726155.49757443,5224972.91561788,0,-0.782506307116382,0,0
726156.20684507,5224972.21043764,0,-0.740008867853552,0,0
726156.945425869,5224971.53603523,0,-0.700461787280789,0,0
726157.710092185,5224970.89136181,0,-0.664139124382253,0,0
726158.497651601,5224970.2748929,0,-0.631321588790382,0,0
726159.305006678,5224969.68460264,0,-0.601991835565113,0,0
726160.129300837,5224969.11825905,0,-0.576126907134177,0,0
726160.967976961,5224968.57341576,0,-0.553245956465646,0,0
726161.818865064,5224968.04792408,0,-0.532465857584872,0,0
726162.680491345,5224967.54022442,0,-0.513583968482702,0,0
726163.551533568,5224967.04889257,0,-0.49613751369665,0,0
726164.431015795,5224966.57283078,0,-0.479980959111182,0,0
726165.318069217,5224966.11104262,0,-0.464912705760373,0,0
726166.211970818,5224965.66267733,0,-0.4507298167034,0,0
726167.112146091,5224965.22703256,0,-0.437367748082479,0,0
726168.018056825,5224964.80345692,0,-0.424547042804492,0,0
726168.929320303,5224964.39153163,0,-0.412176170906801,0,0
726169.845604382,5224963.99091306,0,-0.400415832205871,0,0
726170.766530146,5224963.60110041,0,-0.389611457541219,0,0
726171.691619044,5224963.22125817,0,-0.379807958121165,0,0
726172.620380245,5224962.85050593,0,-0.371059060356752,0,0
726173.55233874,5224962.48789762,0,-0.363430208875356,0,0
726174.487038408,5224962.13240878,0,-0.356916704908742,0,0
726175.424028686,5224961.78301749,0,-0.351383771331082,0,0
726176.362931923,5224961.43881796,0,-0.346721699397428,0,0
726177.303429986,5224961.09899927,0,-0.342924097681527,0,0
726178.245208737,5224960.76275573,0,-0.339956177148444,0,0
726179.187979197,5224960.42930954,0,-0.337796208386562,0,0
726180.131468149,5224960.09790031,0,-0.336445065222806,0,0
726181.075402813,5224959.7677666,0,-0.335913031878171,0,0
726182.019512063,5224959.43813546,0,-0.336205294820896,0,0
726182.963525606,5224959.10822817,0,-0.33731916437864,0,0
726183.907173082,5224958.77726889,0,-0.339237227665487,0,0
726184.850183645,5224958.44450036,0,-0.341952643615757,0,0
726185.792286261,5224958.10917271,0,-0.345395020650666,0,0
726186.733231373,5224957.77060312,0,-0.349253501048008,0,0
726187.672864313,5224957.42840501,0,-0.353442433183784,0,0
726188.611056564,5224957.08227348,0,-0.358002655254817,0,0
726189.547662174,5224956.73186662,0,-0.363040355912766,0,0
726190.48248984,5224956.3767462,0,-0.368574289379672,0,0
726191.415340129,5224956.01645715,0,-0.374666496471955,0,0
726192.345980574,5224955.65049075,0,-0.381397604978124,0,0
726193.274135867,5224955.27826874,0,-0.388789281036897,0,0
726194.199519035,5224954.89919448,0,-0.396982611753426,0,0
726195.121765865,5224954.51255081,0,-0.406051831622589,0,0
726196.040471754,5224954.1175576,0,-0.416135586356856,0,0
726196.955155273,5224953.7133174,0,-0.427538774382504,0,0
726197.865166173,5224953.29867505,0,-0.440305128487342,0,0
726198.76982127,5224952.87244379,0,-0.454450585931027,0,0
726199.668356816,5224952.43345883,0,-0.469979026871879,0,0
726200.559971596,5224951.98057246,0,-0.486754873998714,0,0
726201.443868991,5224951.51279012,0,-0.504643545420839,0,0
726202.319257531,5224951.02927166,0,-0.523524850955025,0,0
726203.185366588,5224950.52930873,0,-0.543222019644228,0,0
726204.041457761,5224950.01238559,0,-0.563532840895199,0,0
726204.886878081,5224949.47817974,0,-0.584099767669313,0,0
726205.721130719,5224948.92670218,0,-0.604664732990598,0,0
726206.543866419,5224948.3581862,0,-0.624779828635731,0,0
726207.35499849,5224947.77323854,0,-0.644262250793963,0,0
726208.15457616,5224947.17260382,0,-0.662839621909477,0,0
726208.942861998,5224946.55721665,0,-0.68068476482604,0,0
726209.720036106,5224945.92786529,0,-0.698239754649887,0,0
726210.486042221,5224945.28496878,0,-0.715644184299349,0,0
726211.240743823,5224944.62883825,0,-0.73309831060502,0,0
726211.983879991,5224943.95963467,0,-0.750716037442849,0,0
726212.715113002,5224943.27744193,0,-0.768743362157075,0,0
726213.433928969,5224942.58217934,0,-0.787297818185721,0,0
726214.139725124,5224941.87369654,0,-0.806627245007766,0,0
726214.831696604,5224941.15170338,0,-0.826909255773362,0,0
726215.508890983,5224940.41581674,0,-0.848618380326525,0,0
726216.169947626,5224939.66540787,0,-0.871814552484944,0,0
726216.813430974,5224938.89985685,0,-0.896251642115245,0,0
726217.438012595,5224938.11881564,0,-0.921607036800889,0,0
726218.042595543,5224937.32218596,0,-0.94705214168199,0,0
726218.626713219,5224936.51043411,0,-0.972129900890081,0,0
726219.190290164,5224935.68429402,0,-0.996160060573555,0,0
726219.733852262,5224934.84485364,0,-1.01878324584195,0,0
726220.258281871,5224933.99333883,0,-1.03954856070666,0,0
726220.764915096,5224933.13112289,0,-1.05824271938836,0,0
726221.255337235,5224932.25959614,0,-1.07463291303611,0,0
726221.731409421,5224931.38014911,0,-1.08899849812091,0,0
726222.194793053,5224930.49396567,0,-1.10175121812721,0,0
726222.646840729,5224929.60193978,0,-1.11341051901512,0,0
726223.088454937,5224928.70470932,0,-1.12494139763734,0,0
726223.519693321,5224927.80244818,0,-1.13651295970822,0,0
726223.940463691,5224926.89525488,0,-1.14834825058685,0,0
726224.350468837,5224925.98314331,0,-1.16053681088255,0,0
726224.749329269,5224925.06609582,0,-1.17342637991013,0,0
726225.136335945,5224924.14398495,0,-1.1872367790162,0,0
726225.510572492,5224923.21661477,0,-1.20224575343397,0,0
726225.870850771,5224922.28372655,0,-1.21883723524241,0,0
726226.215607358,5224921.34497534,0,-1.23747250897025,0,0
726226.542820285,5224920.39993666,0,-1.25938892275353,0,0
726226.84923705,5224919.4479771,0,-1.28462036259717,0,0
726227.131550545,5224918.48855257,0,-1.31231884625538,0,0
726227.387183285,5224917.52168216,0,-1.34204009369005,0,0
726227.613972779,5224916.54763349,0,-1.37280390717661,0,0
726227.810692365,5224915.56707925,0,-1.40400163511968,0,0
726227.976729344,5224914.58087056,0,-1.43457374370842,0,0
726228.112541588,5224913.59005737,0,-1.46370964230831,0,0
726228.219430944,5224912.59571846,0,-1.49033204943748,0,0
726228.299812027,5224911.59890925,0,-1.51339643181647,0,0
726228.357182891,5224910.60051297,0,-1.53229963551233,0,0
726228.395671069,5224909.60122805,0,-1.54828107487522,0,0
726228.418184935,5224908.60145858,0,-1.56244145884937,0,0
726228.426539887,5224907.60147168,0,-1.57676847887999,0,0
726228.420567669,5224906.60147242,0,-1.59160185871291,0,0
726228.399763167,5224905.60166624,0,-1.60677603268662,0,0
726228.363790265,5224904.60228679,0,-1.62243352259553,0,0
726228.312174633,5224903.60359299,0,-1.63880817531438,0,0
726228.244213255,5224902.60587627,0,-1.65604577578201,0,0
726228.159064311,5224901.60947603,0,-1.67429522763818,0,0
726228.055745727,5224900.61478524,0,-1.69381343570178,0,0
726227.933033865,5224899.62230355,0,-1.71467239092194,0,0
726227.789648033,5224898.63259698,0,-1.7359515141937,0,0
726227.625234958,5224897.64615813,0,-1.75718947786576,0,0
726227.439911263,5224896.66343688,0,-1.778325845893,0,0
726227.233859932,5224895.68485467,0,-1.79933522147122,0,0
726227.007296479,5224894.71081838,0,-1.82018806830224,0,0
726226.760472469,5224893.74171856,0,-1.84087806024027,0,0
726226.493652581,5224892.7779345,0,-1.86139357181905,0,0
726226.207118644,5224891.81982996,0,-1.88163948720742,0,0
726225.901246892,5224890.86772202,0,-1.90163078610624,0,0
726225.576403992,5224889.92191969,0,-1.92179986629305,0,0
726225.232552827,5224888.98286198,0,-1.94238745203674,0,0
726224.869442192,5224888.05107985,0,-1.96358983421336,0,0
