x,y,z,yaw,mps,change_flag
696977.1337739485,5285821.106357493,0.0,-1.9298207933302276,3.0,0
696976.4529232213,5285819.226014179,0.0,-1.9266706832540894,3.0,0
696975.8349433988,5285817.324048303,0.0,-1.9058292042776968,3.0,0
696975.2366706005,5285815.415781383,0.0,-1.896814324739231,3.0,0
696974.6230156125,5285813.512361033,0.0,-1.8965076138206003,3.0,0
696974.0235589665,5285811.604442229,0.0,-1.8912608664230843,3.0,0
696973.447203327,5285809.689437214,0.0,-1.8833036341621963,3.0,0
696972.8883700344,5285807.769293928,0.0,-1.8729024467046012,3.0,0
696972.3726066462,5285805.8371402435,0.0,-1.852903335603414,3.0,0
696971.9247685293,5285803.888102932,0.0,-1.8264430086368328,3.0,0
696971.4973241907,5285801.934486013,0.0,-1.8123833658966602,3.0,0
696971.0766221978,5285799.979376052,0.0,-1.8035640591927518,3.0,0
696970.6750544246,5285798.020283436,0.0,-1.792857902634557,3.0,0
696970.3049202684,5285796.055201761,0.0,-1.7798915513840123,3.0,0
696969.9589092229,5285794.085518796,0.0,-1.7690185496979405,3.0,0
696969.6309544229,5285792.112666055,0.0,-1.7590743788789274,3.0,0
696969.2917536626,5285790.141748601,0.0,-1.7595240005226165,3.0,0
696968.9485216098,5285788.171569473,0.0,-1.761299319909221,3.0,0
696968.6102814896,5285786.200563774,0.0,-1.7579963543684975,3.0,0
696968.3049578913,5285784.224148444,0.0,-1.7466149633431627,3.0,0
696968.0419833893,5285782.241609712,0.0,-1.7287960581859876,3.0,0
696967.8032322448,5285780.255986651,0.0,-1.7154743838037296,3.0,0
696967.5456560347,5285778.272685415,0.0,-1.7184796810922167,3.0,0
696967.2882475392,5285776.289429255,0.0,-1.7199275198262445,3.0,0
696967.0429890144,5285774.304629548,0.0,-1.712512986225609,3.0,0
696966.8647492215,5285772.312829068,0.0,-1.6862385142850966,3.0,0
696966.7298906334,5285770.317425603,0.0,-1.6683154310407122,3.0,0
696966.592017087,5285768.322211893,0.0,-1.6609501993313405,3.0,0
696966.4567714006,5285766.3267995855,0.0,-1.6580371075610412,3.0,0
696966.3274500272,5285764.330991825,0.0,-1.6548645475722825,3.0,0
696966.1917431034,5285762.335606897,0.0,-1.6560276899623387,3.0,0
