x,y,z,yaw,mps,change_flag
696969.899938025,5285647.21382641,0,1.64208158106745,0,0
696969.828741085,5285648.21089518,0,1.64469680990609,0,0
696969.75493384,5285649.20781473,0,1.64716566922036,0,0
696969.678662147,5285650.20459371,0,1.6494881662354,0,0
696969.600071868,5285651.20124078,0,1.65166431491656,0,0
696969.519308861,5285652.19776461,0,1.65369413639635,0,0
696969.436518986,5285653.19417383,0,1.65557765660699,0,0
696969.351848103,5285654.19047712,0,1.65731490498873,0,0
696969.265442072,5285655.18668312,0,1.65890591382889,0,0
696969.177446752,5285656.1828005,0,1.6603507163131,0,0
696969.088008003,5285657.17883791,0,1.66164934648773,0,0
696968.997271685,5285658.174804,0,1.66280183768264,0,0
696968.905383656,5285659.17070743,0,1.66380822122334,0,0
696968.812489778,5285660.16655686,0,1.66466852765424,0,0
696968.718735909,5285661.16236095,0,1.66538278303375,0,0
696968.624267909,5285662.15812835,0,1.66595101153699,0,0
696968.529231638,5285663.15386771,0,1.66637323274345,0,0
696968.433772955,5285664.1495877,0,1.6666494624071,0,0
696968.33803772,5285665.14529697,0,1.66677971180456,0,0
696968.242171793,5285666.14100417,0,1.66676398724669,0,0
696968.146321034,5285667.13671797,0,1.66660229135985,0,0
696968.050631301,5285668.13244701,0,1.66629462085007,0,0
696967.955248455,5285669.12819996,0,1.66584096879941,0,0
696967.860318356,5285670.12398547,0,1.66524132357714,0,0
696967.765986862,5285671.1198122,0,1.66449566938808,0,0
696967.672399834,5285672.1156888,0,1.66360398703493,0,0
696967.579703132,5285673.11162393,0,1.66256625384226,0,0
696967.488042614,5285674.10762625,0,1.6613824444331,0,0
696967.397564141,5285675.10370441,0,1.66005253179133,0,0
696967.308413572,5285676.09986708,0,1.65857648751826,0,0
696967.220736767,5285677.09612289,0,1.65695428250564,0,0
696967.134679585,5285678.09248052,0,1.65518588865112,0,0
696967.050387887,5285679.08894861,0,1.65327127954189,0,0
696966.968007531,5285680.08553583,0,1.65121043068725,0,0
696966.887684378,5285681.08225084,0,1.64900332276509,0,0
696966.809564288,5285682.07910227,0,1.64664994089181,0,0
696966.733793118,5285683.0760988,0,1.64415027687211,0,0
696966.660516731,5285684.07324908,0,1.64150433131193,0,0
696966.589880984,5285685.07056177,0,1.63871211435012,0,0
696966.522031738,5285686.06804552,0,1.63577364740287,0,0
696966.457114853,5285687.06570898,0,1.63268939198439,0,0
696966.395275762,5285688.0635608,0,1.62956352156188,0,0
696966.336555967,5285689.0616037,0,1.62663553096496,0,0
696966.280757976,5285690.05982685,0,1.6239389958396,0,0
696966.227650828,5285691.0582175,0,1.62147394057519,0,0
696966.177003563,5285692.05676293,0,1.61924037141,0,0
696966.12858522,5285693.0554504,0,1.61723828044205,0,0
696966.082164839,5285694.05426718,0,1.61546764980866,0,0
696966.037511459,5285695.05320051,0,1.61392845373904,0,0
696965.99439412,5285696.05223769,0,1.61262066311474,0,0
696965.95258186,5285697.05136595,0,1.61154424619542,0,0
696965.911843719,5285698.05057258,0,1.61069917185002,0,0
696965.871948737,5285699.04984482,0,1.61008541069402,0,0
696965.832665953,5285700.04916996,0,1.60970293703412,0,0
696965.793764407,5285701.04853524,0,1.60955172922461,0,0
696965.755013137,5285702.04792794,0,1.60963177064298,0,0
696965.716181184,5285703.04733532,0,1.60994304994326,0,0
696965.677037587,5285704.04674465,0,1.61048556037029,0,0
696965.637351384,5285705.04614318,0,1.61125930057249,0,0
696965.596891616,5285706.04551818,0,1.61226427182155,0,0
696965.555427323,5285707.04485692,0,1.61350047899088,0,0
696965.512727542,5285708.04414666,0,1.61481132054569,0,0
696965.468717871,5285709.04337995,0,1.61555012474146,0,0
696965.423970392,5285710.04257114,0,1.61554999429637,0,0
696965.379224033,5285711.04174023,0,1.61481087995826,0,0
696965.335217724,5285712.0409072,0,1.6133326779335,0,0
696965.292690394,5285713.04009204,0,1.61111524156076,0,0
696965.252380974,5285714.03931476,0,1.60815840582536,0,0
696965.215028392,5285715.03859532,0,1.60446202327992,0,0
696965.181371579,5285716.03795373,0,1.60002601331337,0,0
696965.152149464,5285717.03740997,0,1.5948504217838,0,0
696965.128100976,5285718.03698403,0,1.58893795002404,0,0
696965.109962592,5285719.03669579,0,1.58264862329293,0,0
696965.09811148,5285720.03654907,0,1.57671737303269,0,0
696965.092190567,5285721.03651486,0,1.57123376606101,0,0
696965.091753108,5285722.03656012,0,1.56619753178508,0,0
696965.096352357,5285723.03665184,0,1.56160784816034,0,0
696965.10554206,5285724.03675698,0,1.55730635061254,0,0
696965.119033995,5285725.03684148,0,1.55290912912547,0,0
696965.136923587,5285726.03686866,0,1.54835881759376,0,0
696965.159363355,5285727.03680152,0,1.54365514008396,0,0
696965.186505819,5285728.03660302,0,1.53879782963039,0,0
696965.218503498,5285729.03623612,0,1.5337866304499,0,0
696965.255508911,5285730.03566381,0,1.52862130240837,0,0
696965.297674576,5285731.03484905,0,1.52330162434721,0,0
696965.345153013,5285732.03375481,0,1.51782739737584,0,0
696965.39809674,5285733.03234406,0,1.51219851991083,0,0
696965.456658207,5285734.03057978,0,1.50660853827562,0,0
696965.52079701,5285735.02844393,0,1.50167325113545,0,0
696965.589859716,5285736.02597878,0,1.49751497553261,0,0
696965.663071362,5285737.0232386,0,1.49413380156601,0,0
696965.739656985,5285738.02027761,0,1.4915296964917,0,0
696965.818841619,5285739.01715007,0,1.48970256696479,0,0
696965.899850301,5285740.01391021,0,1.48865230459754,0,0
696965.981908067,5285741.01061229,0,1.48837882062728,0,0
696966.064239954,5285742.00731055,0,1.4888820640263,0,0
696966.146070996,5285743.00405923,0,1.49016200816728,0,0
696966.226626249,5285744.00091257,0,1.49204241519091,0,0
696966.305306557,5285744.99791165,0,1.49391575297353,0,0
696966.382118681,5285745.99505208,0,1.49565122067853,0,0
696966.457199838,5285746.99231971,0,1.49724882555232,0,0
696966.530687247,5285747.9897004,0,1.49870857543718,0,0
696966.602718124,5285748.98717999,0,1.50003047940866,0,0
696966.673429686,5285749.98474433,0,1.50121454555594,0,0
696966.74295915,5285750.98237926,0,1.50226078162348,0,0
696966.811443732,5285751.98007064,0,1.50316919344005,0,0
696966.879020651,5285752.97780431,0,1.50393978393449,0,0
696966.945827123,5285753.97556612,0,1.50457255409336,0,0
696967.012000365,5285754.97334191,0,1.50506750111196,0,0
696967.077677594,5285755.97111754,0,1.50542461841986,0,0
696967.142996027,5285756.96887885,0,1.50564389631108,0,0
696967.208092882,5285757.9666117,0,1.50572620288605,0,0
696967.273104498,5285758.96430205,0,1.50576394893975,0,0
696967.338075474,5285759.96194907,0,1.50592936613903,0,0
696967.402879455,5285760.95957656,0,1.50624126811037,0,0
696967.467371415,5285761.95721097,0,1.50669964443705,0,0
696967.531406328,5285762.95487877,0,1.50730446983426,0,0
696967.594839169,5285763.95260642,0,1.50805570322913,0,0
696967.657524913,5285764.95042039,0,1.50895328772429,0,0
696967.719318534,5285765.94834714,0,1.50999714978512,0,0
696967.780075007,5285766.94641313,0,1.51118719925337,0,0
696967.839649305,5285767.94464484,0,1.51252332825106,0,0
696967.897896405,5285768.94306873,0,1.51400541013619,0,0
696967.954671279,5285769.94171125,0,1.51563329998186,0,0
696968.009828903,5285770.94059888,0,1.51740683173488,0,0
696968.063224251,5285771.93975808,0,1.51932093422021,0,0
696968.114717163,5285772.93921472,0,1.52047082369813,0,0
696968.165068531,5285773.93888389,0,1.51889933099266,0,0
696968.216989162,5285774.93844097,0,1.51434947023298,0,0
696968.273444572,5285775.93753003,0,1.50681691181379,0,0
696968.337400278,5285776.93579514,0,1.49629539395193,0,0
696968.411821799,5285777.93288037,0,1.48277873153285,0,0
696968.49967465,5285778.92842979,0,1.46626363876613,0,0
696968.603924349,5285779.92208746,0,1.44763683049741,0,0
696968.726660068,5285780.91360279,0,1.43124335810706,0,0
696968.865670758,5285781.9032421,0,1.41841506858936,0,0
696969.017428501,5285782.89142999,0,1.40914895951096,0,0
696969.178405043,5285783.8785911,0,1.40343873311106,0,0
696969.345072129,5285784.86515008,0,1.40127865598174,0,0
696969.513901504,5285785.85153158,0,1.40266571540565,0,0
696969.681364912,5285786.83816024,0,1.40756363677565,0,0
696969.843970639,5285787.82545605,0,1.41402710382374,0,0
696970.000161589,5285788.81359197,0,1.41917699897011,0,0
696970.151239814,5285789.80237596,0,1.42278017332157,0,0
696970.298737702,5285790.79158654,0,1.42483587983777,0,0
696970.44418764,5285791.78100224,0,1.42534360293887,0,0
696970.589122016,5285792.77040159,0,1.42430291056999,0,0
696970.735073218,5285793.75956312,0,1.4217134185674,0,0
696970.883573633,5285794.74826536,0,1.41757486466215,0,0
696971.036155649,5285795.73628685,0,1.4118872950144,0,0
696971.194351654,5285796.7234061,0,1.40498365508752,0,0
696971.359364943,5285797.70944791,0,1.39823959299767,0,0
696971.531037245,5285798.69442839,0,1.39201075479368,0,0
696971.708858212,5285799.67841315,0,1.38629702402066,0,0
696971.892317496,5285800.66146778,0,1.38109814386907,0,0
696972.080904749,5285801.64365789,0,1.37641376229464,0,0
696972.274109624,5285802.62504907,0,1.37224347580864,0,0
696972.471421773,5285803.60570693,0,1.36858684995899,0,0
696972.672330861,5285804.58569706,0,1.36515171110367,0,0
696972.876611046,5285805.56501949,0,1.36089528876568,0,0
696973.085052755,5285806.54343996,0,1.35558414603905,0,0
696973.298673247,5285807.52067196,0,1.34921733849944,0,0
696973.518489783,5285808.49642893,0,1.34179396169831,0,0
696973.745519621,5285809.47042435,0,1.3333133650859,0,0
696973.980780024,5285810.44237169,0,1.32377539961938,0,0
696974.225288249,5285811.41198441,0,1.31318070441363,0,0
696974.480061558,5285812.37897598,0,1.30157944676622,0,0
696974.74606773,5285813.34306261,0,1.28951787555246,0,0
696975.023717555,5285814.30399148,0,1.27733630368201,0,0
696975.313070946,5285815.26152925,0,1.26503613139225,0,0
696975.614182339,5285816.21544288,0,1.25261346283958,0,0
696975.927106166,5285817.16549934,0,1.24006447613073,0,0
696976.251896861,5285818.11146561,0,1.22748224282312,0,0
696976.588520106,5285819.05314801,0,1.21651287401368,0,0
696976.93543087,5285819.99102265,0,1.20853753601684,0,0
696977.289820007,5285820.92612615,0,1.20359941405403,0,0
696977.648839436,5285821.85951237,0,1.20169798967772,0,0
696978.00964107,5285822.79223518,0,1.20283288758262,0,0
696978.369376828,5285823.72534844,0,1.20700439865347,0,0
696978.725198624,5285824.65990602,0,1.21410834822265,0,0
696979.074356552,5285825.59692509,0,1.22207354505354,0,0
696979.416040642,5285826.53669743,0,1.22900107213179,0,0
696979.751219018,5285827.47885002,0,1.23482068881913,0,0
696980.080925538,5285828.42298524,0,1.23953269503562,0,0
696980.40619406,5285829.36870546,0,1.243137535934,0,0
696980.728058442,5285830.31561308,0,1.24563563015145,0,0
696981.047552543,5285831.26331047,0,1.24717165014793,0,0
696981.365574611,5285832.21144987,0,1.24893388072946,0,0
696981.681907148,5285833.16009365,0,1.25150622217582,0,0
696981.99578442,5285834.1095057,0,1.25489272238005,0,0
696982.306436895,5285835.05995133,0,1.2590932392776,0,0
696982.613095039,5285836.01169583,0,1.2641074246,0,0
696982.914989316,5285836.9650045,0,1.26993463731247,0,0
696983.211350192,5285837.92014264,0,1.27657384906841,0,0
696983.501408134,5285838.87737553,0,1.28402352588845,0,0
696983.784393606,5285839.83696849,0,1.2923107372904,0,0
696984.059504165,5285840.79917813,0,1.3017973628146,0,0
696984.325529296,5285841.76415358,0,1.31273407773322,0,0
696984.580982582,5285842.73197129,0,1.3251332199047,0,0
696984.824372405,5285843.70270634,0,1.33900280557178,0,0
696985.054207148,5285844.67643381,0,1.35435035929707,0,0
696985.268995191,5285845.65322877,0,1.371182008039,0,0
696985.467244918,5285846.63316629,0,1.38949648396082,0,0
696985.647469648,5285847.61632075,0,1.40844251469405,0,0
696985.809025243,5285848.60264576,0,1.42620824785475,0,0
696985.953055828,5285849.59183862,0,1.44255886341951,0,0
696986.080933914,5285850.58356393,0,1.45749399389831,0,0
696986.194032008,5285851.57748625,0,1.47101609455014,0,0
696986.293722621,5285852.57327016,0,1.48312954396681,0,0
696986.381378261,5285853.57058024,0,1.49383983269395,0,0
696986.458371437,5285854.56908108,0,1.50315284793273,0,0
696986.526074657,5285855.56843723,0,1.51144626242763,0,0
696986.585488446,5285856.56833525,0,1.5205631831238,0,0
696986.635775694,5285857.56857015,0,1.53107598726486,0,0
696986.675532841,5285858.56897037,0,1.54299112718993,0,0
696986.703356166,5285859.56936436,0,1.55631468702001,0,0
696986.71784195,5285860.5695806,0,1.57105183875359,0,0
696986.717586472,5285861.56944753,0,1.58720604510729,0,0
696986.701186012,5285862.56879362,0,1.60477816997802,0,0
696986.66723685,5285863.56744732,0,1.62323777325146,0,0
696986.614861471,5285864.56527176,0,1.6399018599436,0,0
696986.545851006,5285865.56230589,0,1.65391988880034,0,0
696986.462840535,5285866.55864428,0,1.6652931335312,0,0
696986.368465469,5285867.55438149,0,1.67402641897962,0,0
696986.265361218,5285868.54961211,0,1.68012540545959,0,0
696986.156163194,5285869.54443071,0,1.68359477406155,0,0
